User_ID,Region,Age_Group,Daily_Screen_Time,Subscription_Count,Monthly_Digital_Spend,Digital_Fatigue_Score,Sleep_Quality,Sentiment_Index,User_Review_Note,Lifestyle_Class
2889,LATAM,Boomer (57+),2.95,1,22.25,3,Excellent,0.52,I've set healthy boundaries with screen time and feel much better now.,Minimalist
2890,LATAM,Gen X (41-56),2.79,4,32.05,4,Good,0.22,"Trying to be more mindful, but it's difficult in today's world. (Fitness App mainly)",Balanced
2891,Europe,Gen X (41-56),4.38,4,69.49,4,Excellent,0.23,"Some subscriptions are useful, others are just taking up space and money. (Discord mainly)",Balanced
2892,Asia-Pacific,Millennial (25-40),7.66,4,41.14,7,Excellent,-0.16,"Some subscriptions are useful, others are just taking up space and money. (Instagram mainly)",Balanced
2893,LATAM,Gen Z (18-24),14.049954694387697,3,16.82,4,Fair,0.54,I've set healthy boundaries with screen time and feel much better now.,Balanced
2894,Asia-Pacific,Boomer (57+),1.6,1,7.3,1,Good,0.96,Digital tools help me stay connected with family abroad. Can't imagine life without them. (Fitness App mainly),Minimalist
2895,North America,Millennial (25-40),7.23,4,60.75,5,Fair,0.05,"Some subscriptions are useful, others are just taking up space and money.",Balanced
2896,Africa,Gen Z (18-24),7.78,2,16.26,5,Fair,-0.13,Screen time depends on work demands. Weekends are usually better.,Balanced
2897,Asia-Pacific,Millennial (25-40),8.83,4,37.28,6,Good,-0.1,"Digital wellness is important, but finding the right balance is challenging. (YouTube Premium mainly)",Balanced
2898,Europe,Boomer (57+),2.31,1,2.53,2,Fair,0.95,Using apps for meditation and fitness really improved my overall wellness.,Minimalist
2899,Asia-Pacific,Boomer (57+),3.59,2,29.93,4,Excellent,0.45,Found the right mix of subscriptions that actually add value to my life.,Balanced
2900,North America,Gen Z (18-24),10.28,2,42.78,6,Poor,0.14,"Some subscriptions are useful, others are just taking up space and money.",Balanced
2901,North America,Boomer (57+),3.85,2,32.7,5,Good,0.07,"I use digital tools for work and entertainment, but I try to maintain balance. (Cloud Storage mainly)",Balanced
2902,LATAM,Millennial (25-40),5.89,5,52.03,6,Good,-0.23,"Trying to be more mindful, but it's difficult in today's world. (Gaming Pass mainly)",Balanced
2903,North America,Gen Z (18-24),8.34,2,27.94,5,Fair,0.3,"Trying to be more mindful, but it's difficult in today's world.",Balanced
2904,Asia-Pacific,Gen X (41-56),5.46,4,41.28,5,Excellent,0.05,"I have too many apps, but I don't know which ones to cut.",Balanced
2905,Asia-Pacific,Boomer (57+),2.19,2,26.57,2,Good,1.0,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
2906,North America,Gen X (41-56),4.6,5,100.34,5,Good,0.01,"I have too many apps, but I don't know which ones to cut.",Balanced
2907,Middle East,Gen X (41-56),3.81,5,59.93,4,Fair,0.49,Using apps for meditation and fitness really improved my overall wellness. (Fitness App mainly),Balanced
2908,Europe,Gen X (41-56),4.68,4,60.04,5,Good,0.16,"I have too many apps, but I don't know which ones to cut.",Balanced
2909,Europe,Gen X (41-56),5.06,4,75.83,5,Excellent,0.14,"Digital wellness is important, but finding the right balance is challenging. (Gaming Pass mainly)",Balanced
2910,Europe,Boomer (57+),3.31,1,22.63,3,Excellent,0.68,Using apps for meditation and fitness really improved my overall wellness. (Gaming Pass mainly),Minimalist
2911,Europe,Millennial (25-40),6.86,4,67.49,5,Fair,0.05,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
2912,North America,Boomer (57+),3.19,2,47.81,3,Excellent,0.4,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
2913,Asia-Pacific,Boomer (57+),3.01,1,30.72,3,Poor,0.28,"I use digital tools for work and entertainment, but I try to maintain balance.",Minimalist
2914,Middle East,Gen Z (18-24),8.4,2,29.16,6,Fair,-0.12,"Some subscriptions are useful, others are just taking up space and money.",Balanced
2915,Europe,Gen X (41-56),4.8,3,43.6,5,Excellent,-0.1,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
2916,Asia-Pacific,Millennial (25-40),7.74,4,49.97,6,Fair,0.46,Technology enables my creativity and professional growth. Love the digital ecosystem. (Fitness App mainly),Balanced
2917,LATAM,Millennial (25-40),5.88,5,36.8,6,Excellent,-0.38,Spent $200+ last month on subscriptions I barely use. Feeling guilty and exhausted. (Discord mainly),Balanced
2918,LATAM,Gen X (41-56),4.15,3,39.42,4,Fair,0.63,I've set healthy boundaries with screen time and feel much better now.,Balanced
2919,Asia-Pacific,Gen Z (18-24),9.57,4,37.98,6,Good,-0.03,"Digital wellness is important, but finding the right balance is challenging. (Spotify mainly)",Balanced
2920,Europe,Millennial (25-40),6.44,5,80.57,4,Poor,0.56,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
2921,Europe,Boomer (57+),3.37,2,24.62,2,Fair,0.73,Found the right mix of subscriptions that actually add value to my life.,Balanced
2922,Asia-Pacific,Gen Z (18-24),9.33,6,69.32,7,Good,-0.35,Too many ads and expensive subscriptions. I feel drained every day. (YouTube Premium mainly),Balanced
2923,LATAM,Millennial (25-40),5.92,4,38.17,5,Good,0.05,"Trying to be more mindful, but it's difficult in today's world.",Balanced
2924,North America,Boomer (57+),3.69,2,43.43,3,Good,0.29,"Trying to be more mindful, but it's difficult in today's world.",Balanced
2925,Europe,Millennial (25-40),6.87,4,67.2,7,Poor,-0.39,Everyone's addicted but nobody talks about how bad it really is for our brains.,Balanced
2926,Africa,Millennial (25-40),6.19,6,36.46,6,Fair,-0.17,Screen time depends on work demands. Weekends are usually better.,Balanced
2927,LATAM,Millennial (25-40),5.7,6,48.26,4,Excellent,0.43,Found the right mix of subscriptions that actually add value to my life. (Spotify mainly),Balanced
2928,Middle East,Millennial (25-40),5.01,7,86.39,6,Good,-0.07,"Some subscriptions are useful, others are just taking up space and money. (Gaming Pass mainly)",Balanced
2929,LATAM,Gen X (41-56),15.002662808340752,4,22.07,4,Good,0.04,"I have too many apps, but I don't know which ones to cut. (Gaming Pass mainly)",Balanced
2930,Asia-Pacific,Gen X (41-56),6.45,3,47.69,6,Good,-0.25,Screen time depends on work demands. Weekends are usually better.,Balanced
2931,Asia-Pacific,Millennial (25-40),6.89,5,55.31,6,Good,-0.32,"I have too many apps, but I don't know which ones to cut. (Cloud Storage mainly)",Balanced
2932,Asia-Pacific,Gen X (41-56),6.0,5,72.66,5,Good,0.29,"I have too many apps, but I don't know which ones to cut. (Instagram mainly)",Balanced
2933,North America,Millennial (25-40),6.68,4,70.79,5,Fair,-0.05,"Digital wellness is important, but finding the right balance is challenging.",Balanced
2934,Asia-Pacific,Millennial (25-40),8.85,6,48.48,7,Fair,-0.41,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect.",Balanced
2935,Asia-Pacific,Gen X (41-56),7.17,6,63.0,7,Fair,-0.26,"Trying to be more mindful, but it's difficult in today's world. (Email Premium mainly)",Balanced
2936,North America,Gen X (41-56),3.83,4,71.97,5,Good,-0.0,Screen time depends on work demands. Weekends are usually better.,Balanced
2937,LATAM,Millennial (25-40),5.31,5,45.65,5,Fair,0.17,"Digital wellness is important, but finding the right balance is challenging. (Spotify mainly)",Balanced
2938,Asia-Pacific,Gen Z (18-24),10.82,2,29.27,7,Poor,-0.17,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
2939,Middle East,Gen Z (18-24),8.06,2,27.24,4,Fair,0.49,Using apps for meditation and fitness really improved my overall wellness.,Balanced
2940,North America,Millennial (25-40),8.1,4,68.63,6,Good,0.17,"Digital wellness is important, but finding the right balance is challenging.",Balanced
2941,Europe,Millennial (25-40),6.69,7,106.35,6,Fair,-0.03,"Digital wellness is important, but finding the right balance is challenging. (Instagram mainly)",Balanced
2942,Asia-Pacific,Gen X (41-56),6.99,3,36.64922183349643,7,Poor,-0.42,Spent $200+ last month on subscriptions I barely use. Feeling guilty and exhausted.,Balanced
2943,Europe,Gen Z (18-24),9.44,3,55.55,5,Good,0.09,"Trying to be more mindful, but it's difficult in today's world.",Balanced
2944,Asia-Pacific,Gen X (41-56),4.43,4,53.58,5,Fair,0.42,Found the right mix of subscriptions that actually add value to my life.,Balanced
2945,LATAM,Millennial (25-40),5.97,6,47.26,6,Excellent,-0.23,Screen time depends on work demands. Weekends are usually better. (Discord mainly),Balanced
2946,North America,Millennial (25-40),6.51,5,100.07,5,Fair,-0.15,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
2947,Asia-Pacific,Millennial (25-40),9.07,5,61.94,7,Poor,-0.16,"Trying to be more mindful, but it's difficult in today's world.",Balanced
2948,Asia-Pacific,Gen Z (18-24),9.67,2,13.63,6,Poor,-0.19,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
2949,Europe,Boomer (57+),3.14,1,18.97,2,Good,0.91,Using apps for meditation and fitness really improved my overall wellness. (Gaming Pass mainly),Minimalist
2950,Middle East,Gen Z (18-24),7.27,3,41.95,5,Poor,0.27,"I use digital tools for work and entertainment, but I try to maintain balance. (Discord mainly)",Balanced
2951,LATAM,Millennial (25-40),5.68,6,43.36,6,Excellent,-0.12,"Trying to be more mindful, but it's difficult in today's world.",Balanced
2952,Asia-Pacific,Gen X (41-56),3.87,6,53.91,5,Excellent,0.01,"I have too many apps, but I don't know which ones to cut. (Netflix mainly)",Balanced
2953,Asia-Pacific,Gen X (41-56),5.88,3,38.49,5,Good,-0.05,"I use digital tools for work and entertainment, but I try to maintain balance. (Gaming Pass mainly)",Balanced
2954,Asia-Pacific,Millennial (25-40),8.84,7,74.21,7,Fair,-0.55,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep.,Balanced
2955,Africa,Millennial (25-40),4.79,5,45.12,5,Good,0.07,Screen time depends on work demands. Weekends are usually better.,Balanced
2956,Asia-Pacific,Gen X (41-56),4.16,4,62.21,4,Excellent,0.25,"Digital wellness is important, but finding the right balance is challenging.",Balanced
2957,Asia-Pacific,Boomer (57+),3.64,1,15.97,3,Excellent,0.15,Screen time depends on work demands. Weekends are usually better. (Gaming Pass mainly),Minimalist
2958,Africa,Boomer (57+),0.81,2,21.11301918721923,1,Good,1.0,My sleep improved once I started digital detox after 9 PM. Game changer! (YouTube Premium mainly),Balanced
2959,Europe,Millennial (25-40),8.13,6,88.76,7,Fair,-0.11,"Digital wellness is important, but finding the right balance is challenging. (Netflix mainly)",Balanced
2960,LATAM,Boomer (57+),1.65,2,4.68,2,Good,0.67,Using apps for meditation and fitness really improved my overall wellness.,Balanced
2961,North America,Gen Z (18-24),8.89,3,52.59,5,Excellent,0.1,Screen time depends on work demands. Weekends are usually better. (Spotify mainly),Balanced
2962,Europe,Gen Z (18-24),9.55,2,20.13,6,Poor,0.22,"Trying to be more mindful, but it's difficult in today's world. (Instagram mainly)",Balanced
2963,Europe,Gen X (41-56),4.12,7,118.58,5,Good,0.14,Screen time depends on work demands. Weekends are usually better.,Balanced
2964,Middle East,Gen Z (18-24),7.08,4,43.16,5,Good,0.22,Screen time depends on work demands. Weekends are usually better.,Balanced
2965,Africa,Gen Z (18-24),7.51,3,19.9,5,Good,0.13,"I have too many apps, but I don't know which ones to cut. (YouTube Premium mainly)",Balanced
2966,Asia-Pacific,Millennial (25-40),5.86,7,77.02,6,Fair,-0.32,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
2967,Asia-Pacific,Millennial (25-40),9.11,6,73.87,8,Good,-0.65,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep.,Digital Addict
2968,Asia-Pacific,Gen X (41-56),5.43,3,37.01,5,Excellent,-0.1,"I have too many apps, but I don't know which ones to cut.",Balanced
2969,Middle East,Gen X (41-56),3.02,4,46.96,3,Fair,0.72,Digital tools help me stay connected with family abroad. Can't imagine life without them.,Balanced
2970,Asia-Pacific,Millennial (25-40),6.99,6,53.82,6,Excellent,-0.31,"Some subscriptions are useful, others are just taking up space and money.",Balanced
2971,Asia-Pacific,Millennial (25-40),8.59,4,46.63,7,Fair,-0.15,Screen time depends on work demands. Weekends are usually better. (Discord mainly),Balanced
2972,North America,Boomer (57+),3.36,1,0.58,3,Good,0.63,Using apps for meditation and fitness really improved my overall wellness. (YouTube Premium mainly),Minimalist
2973,LATAM,Gen X (41-56),5.38,3,39.46,5,Poor,-0.26,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
2974,LATAM,Millennial (25-40),5.63,5,50.29,5,Good,0.26,Screen time depends on work demands. Weekends are usually better. (Netflix mainly),Balanced
2975,Asia-Pacific,Boomer (57+),3.24,2,30.93,3,Excellent,0.43,I've set healthy boundaries with screen time and feel much better now.,Balanced
2976,North America,Gen X (41-56),5.52,3,44.31,5,Fair,0.02,Screen time depends on work demands. Weekends are usually better. (Cloud Storage mainly),Balanced
2977,LATAM,Gen Z (18-24),8.63,2,21.56,5,Fair,0.26,Screen time depends on work demands. Weekends are usually better. (Instagram mainly),Balanced
2978,North America,Gen Z (18-24),10.68,3,47.33,7,Poor,-0.51,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep.,Balanced
2979,Asia-Pacific,Gen Z (18-24),9.63,3,35.24,6,Poor,0.05,"Digital wellness is important, but finding the right balance is challenging.",Balanced
2980,Middle East,Gen X (41-56),3.96,4,41.02,4,Excellent,0.2,"Some subscriptions are useful, others are just taking up space and money. (Email Premium mainly)",Balanced
2981,Asia-Pacific,Gen Z (18-24),9.71,3,32.92,7,Good,-0.71,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep.,Balanced
2982,Europe,Millennial (25-40),7.11,4,52.21,6,Good,-0.36,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep.,Balanced
2983,Asia-Pacific,Gen Z (18-24),10.76,2,20.9,6,Poor,-0.13,"Digital wellness is important, but finding the right balance is challenging.",Balanced
2984,LATAM,Boomer (57+),1.05,3,10.56,2,Fair,1.0,Using apps for meditation and fitness really improved my overall wellness.,Balanced
2985,Asia-Pacific,Millennial (25-40),8.69,5,73.72,6,Fair,0.02,Screen time depends on work demands. Weekends are usually better.,Balanced
2986,Middle East,Boomer (57+),1.34,2,27.1,2,Good,0.71,Found the right mix of subscriptions that actually add value to my life. (Fitness App mainly),Balanced
2987,North America,Boomer (57+),2.63,1,18.06,2,Excellent,0.72,Technology enables my creativity and professional growth. Love the digital ecosystem. (YouTube Premium mainly),Minimalist
2988,Asia-Pacific,Gen Z (18-24),11.2,3,40.51,6,Poor,-0.15,"Some subscriptions are useful, others are just taking up space and money. (Netflix mainly)",Balanced
2989,Asia-Pacific,Millennial (25-40),8.06,4,32.01,6,Fair,-0.15,"I have too many apps, but I don't know which ones to cut. (TikTok mainly)",Balanced
2990,Africa,Gen Z (18-24),7.5,4,16.19,6,Fair,0.26,"Digital wellness is important, but finding the right balance is challenging. (Fitness App mainly)",Balanced
2991,North America,Boomer (57+),1.93,2,41.31,3,Excellent,0.38,My sleep improved once I started digital detox after 9 PM. Game changer!,Balanced
2992,LATAM,Millennial (25-40),5.34,4,37.61,5,Fair,0.21,"Some subscriptions are useful, others are just taking up space and money.",Balanced
2993,Asia-Pacific,Gen Z (18-24),10.95,2,15.3,7,Poor,-0.19,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
